municipio_ibge,uso_de_praticas_convencionais,qual_o_nivel_de_degradacao_que_predomina_nas_pastagens_,total_respostas,regional,degradacao_ord,pratica_aração,pratica_controle biológico de pragas e doenças.,pratica_gradagem,pratica_monocultura,pratica_não usa,pratica_pastagem nativa,pratica_plantio convencional,pratica_queimadas,pratica_roça de toco,pratica_uso de agrotóxicos,n_praticas_linha,Convencionais_cluster,Dim1,Dim2,Dim3,Dim4,Dim5
Porto Alegre do Tocantins,uso de agrotóxicos,degradacao media,1,Taguatinga do Tocantins,2,False,False,False,False,False,False,False,False,False,True,1,0,9.61531457138888e-15,0.34911246916075356,0.6700327129307726,-0.3343671002574351,-0.043439843845700384
Praia Norte,uso de agrotóxicos,degradacao media,1,Araguatins,2,False,False,False,False,False,False,False,False,False,True,1,0,9.61531457138888e-15,0.34911246916075356,0.6700327129307726,-0.3343671002574351,-0.043439843845700384
Pugmil,aração,nao possui degradacao,1,Paraiso,0,True,False,False,False,False,False,False,False,False,False,1,1,0.5702827143382491,-0.41024747637436026,-0.0508442396651693,-0.14478063787405088,-0.023693449089936383
Pugmil,aração,pouco degradado,2,Paraiso,1,True,False,False,False,False,False,False,False,False,False,1,1,0.5702827143382491,-0.41024747637436026,-0.0508442396651693,-0.14478063787405088,-0.023693449089936383
Pugmil,gradagem,nao possui degradacao,1,Paraiso,0,False,False,True,False,False,False,False,False,False,False,1,2,-0.5702827143382603,-0.41024747637434367,-0.050844239665163264,-0.14478063787405285,-0.023693449089935904
Pugmil,gradagem,pouco degradado,2,Paraiso,1,False,False,True,False,False,False,False,False,False,False,1,2,-0.5702827143382603,-0.41024747637434367,-0.050844239665163264,-0.14478063787405285,-0.023693449089935904
Pugmil,plantio convencional,nao possui degradacao,1,Paraiso,0,False,False,False,False,False,False,True,False,False,False,1,0,5.004862510517771e-15,0.48575504150909615,-0.5802668250878884,-0.27887050225175314,-0.0385564324071029
Pugmil,plantio convencional,pouco degradado,2,Paraiso,1,False,False,False,False,False,False,True,False,False,False,1,0,5.004862510517771e-15,0.48575504150909615,-0.5802668250878884,-0.27887050225175314,-0.0385564324071029
Pugmil,uso de agrotóxicos,nao possui degradacao,1,Paraiso,0,False,False,False,False,False,False,False,False,False,True,1,0,9.61531457138888e-15,0.34911246916075356,0.6700327129307726,-0.3343671002574351,-0.043439843845700384
Pugmil,uso de agrotóxicos,pouco degradado,2,Paraiso,1,False,False,False,False,False,False,False,False,False,True,1,0,9.61531457138888e-15,0.34911246916075356,0.6700327129307726,-0.3343671002574351,-0.043439843845700384
Riachinho,aração,nao possui degradacao,5,Araguatins,0,True,False,False,False,False,False,False,False,False,False,1,1,0.5702827143382491,-0.41024747637436026,-0.0508442396651693,-0.14478063787405088,-0.023693449089936383
Riachinho,aração,pouco degradado,2,Araguatins,1,True,False,False,False,False,False,False,False,False,False,1,1,0.5702827143382491,-0.41024747637436026,-0.0508442396651693,-0.14478063787405088,-0.023693449089936383
Riachinho,gradagem,nao possui degradacao,5,Araguatins,0,False,False,True,False,False,False,False,False,False,False,1,2,-0.5702827143382603,-0.41024747637434367,-0.050844239665163264,-0.14478063787405285,-0.023693449089935904
Riachinho,gradagem,pouco degradado,2,Araguatins,1,False,False,True,False,False,False,False,False,False,False,1,2,-0.5702827143382603,-0.41024747637434367,-0.050844239665163264,-0.14478063787405285,-0.023693449089935904
Riachinho,plantio convencional,nao possui degradacao,4,Araguatins,0,False,False,False,False,False,False,True,False,False,False,1,0,5.004862510517771e-15,0.48575504150909615,-0.5802668250878884,-0.27887050225175314,-0.0385564324071029
Riachinho,plantio convencional,pouco degradado,1,Araguatins,1,False,False,False,False,False,False,True,False,False,False,1,0,5.004862510517771e-15,0.48575504150909615,-0.5802668250878884,-0.27887050225175314,-0.0385564324071029
Riachinho,roça de toco,nao possui degradacao,2,Araguatins,0,False,False,False,False,False,False,False,False,True,False,1,0,2.7898226355905795e-15,0.11294128150342539,0.03937340645745574,0.6975509615815384,-0.7428818676670589
Riachinho,roça de toco,pouco degradado,1,Araguatins,1,False,False,False,False,False,False,False,False,True,False,1,0,2.7898226355905795e-15,0.11294128150342539,0.03937340645745574,0.6975509615815384,-0.7428818676670589
Riachinho,uso de agrotóxicos,nao possui degradacao,2,Araguatins,0,False,False,False,False,False,False,False,False,False,True,1,0,9.61531457138888e-15,0.34911246916075356,0.6700327129307726,-0.3343671002574351,-0.043439843845700384
Rio Sono,aração,nao possui degradacao,4,Miracema,0,True,False,False,False,False,False,False,False,False,False,1,1,0.5702827143382491,-0.41024747637436026,-0.0508442396651693,-0.14478063787405088,-0.023693449089936383
Rio Sono,aração,pouco degradado,4,Miracema,1,True,False,False,False,False,False,False,False,False,False,1,1,0.5702827143382491,-0.41024747637436026,-0.0508442396651693,-0.14478063787405088,-0.023693449089936383
Rio Sono,gradagem,nao possui degradacao,4,Miracema,0,False,False,True,False,False,False,False,False,False,False,1,2,-0.5702827143382603,-0.41024747637434367,-0.050844239665163264,-0.14478063787405285,-0.023693449089935904
Rio Sono,gradagem,pouco degradado,4,Miracema,1,False,False,True,False,False,False,False,False,False,False,1,2,-0.5702827143382603,-0.41024747637434367,-0.050844239665163264,-0.14478063787405285,-0.023693449089935904
Rio Sono,não usa,nao possui degradacao,2,Miracema,0,False,False,False,False,True,False,False,False,False,False,1,0,6.670931225427116e-16,0.07305223609661152,0.022374728356403084,0.19981194059694285,0.06192555850846163
Rio Sono,pastagem nativa,nao possui degradacao,4,Miracema,0,False,False,False,False,False,True,False,False,False,False,1,0,5.151455246046996e-15,0.10470884231282007,0.035491002752842706,0.5134040042510817,0.8525977121663699
Rio Sono,plantio convencional,nao possui degradacao,8,Miracema,0,False,False,False,False,False,False,True,False,False,False,1,0,5.004862510517771e-15,0.48575504150909615,-0.5802668250878884,-0.27887050225175314,-0.0385564324071029
Rio Sono,plantio convencional,pouco degradado,1,Miracema,1,False,False,False,False,False,False,True,False,False,False,1,0,5.004862510517771e-15,0.48575504150909615,-0.5802668250878884,-0.27887050225175314,-0.0385564324071029
Rio Sono,queimadas,pouco degradado,1,Miracema,1,False,False,False,False,False,False,False,True,False,False,1,0,7.786449652223937e-16,0.08782588739549005,0.02816646607841554,0.30267759294628427,0.12794124850483707
Rio Sono,roça de toco,nao possui degradacao,6,Miracema,0,False,False,False,False,False,False,False,False,True,False,1,0,2.7898226355905795e-15,0.11294128150342539,0.03937340645745574,0.6975509615815384,-0.7428818676670589
Rio Sono,uso de agrotóxicos,nao possui degradacao,1,Miracema,0,False,False,False,False,False,False,False,False,False,True,1,0,9.61531457138888e-15,0.34911246916075356,0.6700327129307726,-0.3343671002574351,-0.043439843845700384
Rio Sono,uso de agrotóxicos,pouco degradado,2,Miracema,1,False,False,False,False,False,False,False,False,False,True,1,0,9.61531457138888e-15,0.34911246916075356,0.6700327129307726,-0.3343671002574351,-0.043439843845700384
Rio da Conceição,aração,muito degradado,1,Taguatinga do Tocantins,3,True,False,False,False,False,False,False,False,False,False,1,1,0.5702827143382491,-0.41024747637436026,-0.0508442396651693,-0.14478063787405088,-0.023693449089936383
Rio da Conceição,aração,nao possui degradacao,1,Taguatinga do Tocantins,0,True,False,False,False,False,False,False,False,False,False,1,1,0.5702827143382491,-0.41024747637436026,-0.0508442396651693,-0.14478063787405088,-0.023693449089936383
Rio da Conceição,gradagem,muito degradado,1,Taguatinga do Tocantins,3,False,False,True,False,False,False,False,False,False,False,1,2,-0.5702827143382603,-0.41024747637434367,-0.050844239665163264,-0.14478063787405285,-0.023693449089935904
Rio da Conceição,gradagem,nao possui degradacao,1,Taguatinga do Tocantins,0,False,False,True,False,False,False,False,False,False,False,1,2,-0.5702827143382603,-0.41024747637434367,-0.050844239665163264,-0.14478063787405285,-0.023693449089935904
Rio da Conceição,não usa,pouco degradado,1,Taguatinga do Tocantins,1,False,False,False,False,True,False,False,False,False,False,1,0,6.670931225427116e-16,0.07305223609661152,0.022374728356403084,0.19981194059694285,0.06192555850846163
Rio da Conceição,pastagem nativa,nao possui degradacao,1,Taguatinga do Tocantins,0,False,False,False,False,False,True,False,False,False,False,1,0,5.151455246046996e-15,0.10470884231282007,0.035491002752842706,0.5134040042510817,0.8525977121663699
Rio da Conceição,plantio convencional,muito degradado,1,Taguatinga do Tocantins,3,False,False,False,False,False,False,True,False,False,False,1,0,5.004862510517771e-15,0.48575504150909615,-0.5802668250878884,-0.27887050225175314,-0.0385564324071029
Rio da Conceição,uso de agrotóxicos,muito degradado,1,Taguatinga do Tocantins,3,False,False,False,False,False,False,False,False,False,True,1,0,9.61531457138888e-15,0.34911246916075356,0.6700327129307726,-0.3343671002574351,-0.043439843845700384
Rio da Conceição,uso de agrotóxicos,nao possui degradacao,1,Taguatinga do Tocantins,0,False,False,False,False,False,False,False,False,False,True,1,0,9.61531457138888e-15,0.34911246916075356,0.6700327129307726,-0.3343671002574351,-0.043439843845700384
Rio dos Bois,aração,nao possui degradacao,3,Miracema,0,True,False,False,False,False,False,False,False,False,False,1,1,0.5702827143382491,-0.41024747637436026,-0.0508442396651693,-0.14478063787405088,-0.023693449089936383
Rio dos Bois,aração,pouco degradado,5,Miracema,1,True,False,False,False,False,False,False,False,False,False,1,1,0.5702827143382491,-0.41024747637436026,-0.0508442396651693,-0.14478063787405088,-0.023693449089936383
Rio dos Bois,gradagem,nao possui degradacao,3,Miracema,0,False,False,True,False,False,False,False,False,False,False,1,2,-0.5702827143382603,-0.41024747637434367,-0.050844239665163264,-0.14478063787405285,-0.023693449089935904
Rio dos Bois,gradagem,pouco degradado,5,Miracema,1,False,False,True,False,False,False,False,False,False,False,1,2,-0.5702827143382603,-0.41024747637434367,-0.050844239665163264,-0.14478063787405285,-0.023693449089935904
Rio dos Bois,monocultura,pouco degradado,2,Miracema,1,False,False,False,True,False,False,False,False,False,False,1,0,-1.2549877339378535e-14,0.0878258873954961,0.02816646607841901,0.3026775929462769,0.12794124850399463
Rio dos Bois,pastagem nativa,nao possui degradacao,1,Miracema,0,False,False,False,False,False,True,False,False,False,False,1,0,5.151455246046996e-15,0.10470884231282007,0.035491002752842706,0.5134040042510817,0.8525977121663699
Rio dos Bois,plantio convencional,nao possui degradacao,1,Miracema,0,False,False,False,False,False,False,True,False,False,False,1,0,5.004862510517771e-15,0.48575504150909615,-0.5802668250878884,-0.27887050225175314,-0.0385564324071029
Rio dos Bois,uso de agrotóxicos,nao possui degradacao,3,Miracema,0,False,False,False,False,False,False,False,False,False,True,1,0,9.61531457138888e-15,0.34911246916075356,0.6700327129307726,-0.3343671002574351,-0.043439843845700384
Rio dos Bois,uso de agrotóxicos,pouco degradado,7,Miracema,1,False,False,False,False,False,False,False,False,False,True,1,0,9.61531457138888e-15,0.34911246916075356,0.6700327129307726,-0.3343671002574351,-0.043439843845700384
Santa Fé do Araguaia,aração,degradacao media,2,Araguína,2,True,False,False,False,False,False,False,False,False,False,1,1,0.5702827143382491,-0.41024747637436026,-0.0508442396651693,-0.14478063787405088,-0.023693449089936383
Santa Fé do Araguaia,aração,muito degradado,1,Araguína,3,True,False,False,False,False,False,False,False,False,False,1,1,0.5702827143382491,-0.41024747637436026,-0.0508442396651693,-0.14478063787405088,-0.023693449089936383
Santa Fé do Araguaia,aração,pouco degradado,6,Araguína,1,True,False,False,False,False,False,False,False,False,False,1,1,0.5702827143382491,-0.41024747637436026,-0.0508442396651693,-0.14478063787405088,-0.023693449089936383
Santa Fé do Araguaia,gradagem,degradacao media,2,Araguína,2,False,False,True,False,False,False,False,False,False,False,1,2,-0.5702827143382603,-0.41024747637434367,-0.050844239665163264,-0.14478063787405285,-0.023693449089935904
Santa Fé do Araguaia,gradagem,muito degradado,1,Araguína,3,False,False,True,False,False,False,False,False,False,False,1,2,-0.5702827143382603,-0.41024747637434367,-0.050844239665163264,-0.14478063787405285,-0.023693449089935904
Santa Fé do Araguaia,gradagem,pouco degradado,6,Araguína,1,False,False,True,False,False,False,False,False,False,False,1,2,-0.5702827143382603,-0.41024747637434367,-0.050844239665163264,-0.14478063787405285,-0.023693449089935904
Santa Fé do Araguaia,plantio convencional,muito degradado,1,Araguína,3,False,False,False,False,False,False,True,False,False,False,1,0,5.004862510517771e-15,0.48575504150909615,-0.5802668250878884,-0.27887050225175314,-0.0385564324071029
Santa Fé do Araguaia,plantio convencional,pouco degradado,1,Araguína,1,False,False,False,False,False,False,True,False,False,False,1,0,5.004862510517771e-15,0.48575504150909615,-0.5802668250878884,-0.27887050225175314,-0.0385564324071029
Santa Fé do Araguaia,queimadas,pouco degradado,3,Araguína,1,False,False,False,False,False,False,False,True,False,False,1,0,7.786449652223937e-16,0.08782588739549005,0.02816646607841554,0.30267759294628427,0.12794124850483707
Santa Fé do Araguaia,roça de toco,degradacao media,1,Araguína,2,False,False,False,False,False,False,False,False,True,False,1,0,2.7898226355905795e-15,0.11294128150342539,0.03937340645745574,0.6975509615815384,-0.7428818676670589
Santa Fé do Araguaia,roça de toco,muito degradado,1,Araguína,3,False,False,False,False,False,False,False,False,True,False,1,0,2.7898226355905795e-15,0.11294128150342539,0.03937340645745574,0.6975509615815384,-0.7428818676670589
Santa Fé do Araguaia,uso de agrotóxicos,degradacao media,2,Araguína,2,False,False,False,False,False,False,False,False,False,True,1,0,9.61531457138888e-15,0.34911246916075356,0.6700327129307726,-0.3343671002574351,-0.043439843845700384
Santa Fé do Araguaia,uso de agrotóxicos,muito degradado,1,Araguína,3,False,False,False,False,False,False,False,False,False,True,1,0,9.61531457138888e-15,0.34911246916075356,0.6700327129307726,-0.3343671002574351,-0.043439843845700384
Santa Fé do Araguaia,uso de agrotóxicos,pouco degradado,6,Araguína,1,False,False,False,False,False,False,False,False,False,True,1,0,9.61531457138888e-15,0.34911246916075356,0.6700327129307726,-0.3343671002574351,-0.043439843845700384
Santa Maria do Tocantins,aração,pouco degradado,2,Miracema,1,True,False,False,False,False,False,False,False,False,False,1,1,0.5702827143382491,-0.41024747637436026,-0.0508442396651693,-0.14478063787405088,-0.023693449089936383
Santa Maria do Tocantins,gradagem,pouco degradado,2,Miracema,1,False,False,True,False,False,False,False,False,False,False,1,2,-0.5702827143382603,-0.41024747637434367,-0.050844239665163264,-0.14478063787405285,-0.023693449089935904
Santa Maria do Tocantins,pastagem nativa,pouco degradado,2,Miracema,1,False,False,False,False,False,True,False,False,False,False,1,0,5.151455246046996e-15,0.10470884231282007,0.035491002752842706,0.5134040042510817,0.8525977121663699
Santa Maria do Tocantins,uso de agrotóxicos,pouco degradado,1,Miracema,1,False,False,False,False,False,False,False,False,False,True,1,0,9.61531457138888e-15,0.34911246916075356,0.6700327129307726,-0.3343671002574351,-0.043439843845700384
Santa Rita do Tocantins,aração,degradacao media,1,Gurupi,2,True,False,False,False,False,False,False,False,False,False,1,1,0.5702827143382491,-0.41024747637436026,-0.0508442396651693,-0.14478063787405088,-0.023693449089936383
Santa Rita do Tocantins,aração,muito degradado,1,Gurupi,3,True,False,False,False,False,False,False,False,False,False,1,1,0.5702827143382491,-0.41024747637436026,-0.0508442396651693,-0.14478063787405088,-0.023693449089936383
Santa Rita do Tocantins,aração,pouco degradado,2,Gurupi,1,True,False,False,False,False,False,False,False,False,False,1,1,0.5702827143382491,-0.41024747637436026,-0.0508442396651693,-0.14478063787405088,-0.023693449089936383
Santa Rita do Tocantins,gradagem,degradacao media,1,Gurupi,2,False,False,True,False,False,False,False,False,False,False,1,2,-0.5702827143382603,-0.41024747637434367,-0.050844239665163264,-0.14478063787405285,-0.023693449089935904
Santa Rita do Tocantins,gradagem,muito degradado,1,Gurupi,3,False,False,True,False,False,False,False,False,False,False,1,2,-0.5702827143382603,-0.41024747637434367,-0.050844239665163264,-0.14478063787405285,-0.023693449089935904
Santa Rita do Tocantins,gradagem,pouco degradado,2,Gurupi,1,False,False,True,False,False,False,False,False,False,False,1,2,-0.5702827143382603,-0.41024747637434367,-0.050844239665163264,-0.14478063787405285,-0.023693449089935904
Santa Rita do Tocantins,monocultura,degradacao media,1,Gurupi,2,False,False,False,True,False,False,False,False,False,False,1,0,-1.2549877339378535e-14,0.0878258873954961,0.02816646607841901,0.3026775929462769,0.12794124850399463
Santa Rita do Tocantins,monocultura,muito degradado,1,Gurupi,3,False,False,False,True,False,False,False,False,False,False,1,0,-1.2549877339378535e-14,0.0878258873954961,0.02816646607841901,0.3026775929462769,0.12794124850399463
Santa Rita do Tocantins,monocultura,pouco degradado,2,Gurupi,1,False,False,False,True,False,False,False,False,False,False,1,0,-1.2549877339378535e-14,0.0878258873954961,0.02816646607841901,0.3026775929462769,0.12794124850399463
Santa Rita do Tocantins,plantio convencional,degradacao media,1,Gurupi,2,False,False,False,False,False,False,True,False,False,False,1,0,5.004862510517771e-15,0.48575504150909615,-0.5802668250878884,-0.27887050225175314,-0.0385564324071029
Santa Rita do Tocantins,plantio convencional,muito degradado,1,Gurupi,3,False,False,False,False,False,False,True,False,False,False,1,0,5.004862510517771e-15,0.48575504150909615,-0.5802668250878884,-0.27887050225175314,-0.0385564324071029
Santa Rita do Tocantins,plantio convencional,pouco degradado,2,Gurupi,1,False,False,False,False,False,False,True,False,False,False,1,0,5.004862510517771e-15,0.48575504150909615,-0.5802668250878884,-0.27887050225175314,-0.0385564324071029
Santa Rita do Tocantins,uso de agrotóxicos,degradacao media,1,Gurupi,2,False,False,False,False,False,False,False,False,False,True,1,0,9.61531457138888e-15,0.34911246916075356,0.6700327129307726,-0.3343671002574351,-0.043439843845700384
Santa Rita do Tocantins,uso de agrotóxicos,pouco degradado,1,Gurupi,1,False,False,False,False,False,False,False,False,False,True,1,0,9.61531457138888e-15,0.34911246916075356,0.6700327129307726,-0.3343671002574351,-0.043439843845700384
Santa Terezinha do Tocantins,aração,degradacao media,1,Araguatins,2,True,False,False,False,False,False,False,False,False,False,1,1,0.5702827143382491,-0.41024747637436026,-0.0508442396651693,-0.14478063787405088,-0.023693449089936383
Santa Terezinha do Tocantins,aração,nao possui degradacao,2,Araguatins,0,True,False,False,False,False,False,False,False,False,False,1,1,0.5702827143382491,-0.41024747637436026,-0.0508442396651693,-0.14478063787405088,-0.023693449089936383
Santa Terezinha do Tocantins,aração,pouco degradado,1,Araguatins,1,True,False,False,False,False,False,False,False,False,False,1,1,0.5702827143382491,-0.41024747637436026,-0.0508442396651693,-0.14478063787405088,-0.023693449089936383
Santa Terezinha do Tocantins,gradagem,degradacao media,1,Araguatins,2,False,False,True,False,False,False,False,False,False,False,1,2,-0.5702827143382603,-0.41024747637434367,-0.050844239665163264,-0.14478063787405285,-0.023693449089935904
Santa Terezinha do Tocantins,gradagem,nao possui degradacao,2,Araguatins,0,False,False,True,False,False,False,False,False,False,False,1,2,-0.5702827143382603,-0.41024747637434367,-0.050844239665163264,-0.14478063787405285,-0.023693449089935904
Santa Terezinha do Tocantins,gradagem,pouco degradado,1,Araguatins,1,False,False,True,False,False,False,False,False,False,False,1,2,-0.5702827143382603,-0.41024747637434367,-0.050844239665163264,-0.14478063787405285,-0.023693449089935904
Santa Terezinha do Tocantins,pastagem nativa,nao possui degradacao,2,Araguatins,0,False,False,False,False,False,True,False,False,False,False,1,0,5.151455246046996e-15,0.10470884231282007,0.035491002752842706,0.5134040042510817,0.8525977121663699
Santa Terezinha do Tocantins,pastagem nativa,pouco degradado,1,Araguatins,1,False,False,False,False,False,True,False,False,False,False,1,0,5.151455246046996e-15,0.10470884231282007,0.035491002752842706,0.5134040042510817,0.8525977121663699
Santa Terezinha do Tocantins,plantio convencional,nao possui degradacao,2,Araguatins,0,False,False,False,False,False,False,True,False,False,False,1,0,5.004862510517771e-15,0.48575504150909615,-0.5802668250878884,-0.27887050225175314,-0.0385564324071029
Santa Terezinha do Tocantins,plantio convencional,pouco degradado,1,Araguatins,1,False,False,False,False,False,False,True,False,False,False,1,0,5.004862510517771e-15,0.48575504150909615,-0.5802668250878884,-0.27887050225175314,-0.0385564324071029
Santa Terezinha do Tocantins,queimadas,nao possui degradacao,2,Araguatins,0,False,False,False,False,False,False,False,True,False,False,1,0,7.786449652223937e-16,0.08782588739549005,0.02816646607841554,0.30267759294628427,0.12794124850483707
Santa Terezinha do Tocantins,roça de toco,pouco degradado,1,Araguatins,1,False,False,False,False,False,False,False,False,True,False,1,0,2.7898226355905795e-15,0.11294128150342539,0.03937340645745574,0.6975509615815384,-0.7428818676670589
Santa Terezinha do Tocantins,uso de agrotóxicos,degradacao media,1,Araguatins,2,False,False,False,False,False,False,False,False,False,True,1,0,9.61531457138888e-15,0.34911246916075356,0.6700327129307726,-0.3343671002574351,-0.043439843845700384
Santa Terezinha do Tocantins,uso de agrotóxicos,nao possui degradacao,2,Araguatins,0,False,False,False,False,False,False,False,False,False,True,1,0,9.61531457138888e-15,0.34911246916075356,0.6700327129307726,-0.3343671002574351,-0.043439843845700384
Santa Terezinha do Tocantins,uso de agrotóxicos,pouco degradado,1,Araguatins,1,False,False,False,False,False,False,False,False,False,True,1,0,9.61531457138888e-15,0.34911246916075356,0.6700327129307726,-0.3343671002574351,-0.043439843845700384
Silvanópolis,aração,degradacao media,5,Porto Nacional,2,True,False,False,False,False,False,False,False,False,False,1,1,0.5702827143382491,-0.41024747637436026,-0.0508442396651693,-0.14478063787405088,-0.023693449089936383
Silvanópolis,aração,pouco degradado,5,Porto Nacional,1,True,False,False,False,False,False,False,False,False,False,1,1,0.5702827143382491,-0.41024747637436026,-0.0508442396651693,-0.14478063787405088,-0.023693449089936383
Silvanópolis,gradagem,degradacao media,5,Porto Nacional,2,False,False,True,False,False,False,False,False,False,False,1,2,-0.5702827143382603,-0.41024747637434367,-0.050844239665163264,-0.14478063787405285,-0.023693449089935904
Silvanópolis,gradagem,pouco degradado,5,Porto Nacional,1,False,False,True,False,False,False,False,False,False,False,1,2,-0.5702827143382603,-0.41024747637434367,-0.050844239665163264,-0.14478063787405285,-0.023693449089935904
Silvanópolis,monocultura,degradacao media,1,Porto Nacional,2,False,False,False,True,False,False,False,False,False,False,1,0,-1.2549877339378535e-14,0.0878258873954961,0.02816646607841901,0.3026775929462769,0.12794124850399463
Silvanópolis,monocultura,muito degradado,1,Porto Nacional,3,False,False,False,True,False,False,False,False,False,False,1,0,-1.2549877339378535e-14,0.0878258873954961,0.02816646607841901,0.3026775929462769,0.12794124850399463
Silvanópolis,pastagem nativa,degradacao media,3,Porto Nacional,2,False,False,False,False,False,True,False,False,False,False,1,0,5.151455246046996e-15,0.10470884231282007,0.035491002752842706,0.5134040042510817,0.8525977121663699
Silvanópolis,pastagem nativa,muito degradado,1,Porto Nacional,3,False,False,False,False,False,True,False,False,False,False,1,0,5.151455246046996e-15,0.10470884231282007,0.035491002752842706,0.5134040042510817,0.8525977121663699
Silvanópolis,pastagem nativa,pouco degradado,4,Porto Nacional,1,False,False,False,False,False,True,False,False,False,False,1,0,5.151455246046996e-15,0.10470884231282007,0.035491002752842706,0.5134040042510817,0.8525977121663699
Silvanópolis,plantio convencional,degradacao media,3,Porto Nacional,2,False,False,False,False,False,False,True,False,False,False,1,0,5.004862510517771e-15,0.48575504150909615,-0.5802668250878884,-0.27887050225175314,-0.0385564324071029
Silvanópolis,plantio convencional,pouco degradado,4,Porto Nacional,1,False,False,False,False,False,False,True,False,False,False,1,0,5.004862510517771e-15,0.48575504150909615,-0.5802668250878884,-0.27887050225175314,-0.0385564324071029
Silvanópolis,queimadas,muito degradado,1,Porto Nacional,3,False,False,False,False,False,False,False,True,False,False,1,0,7.786449652223937e-16,0.08782588739549005,0.02816646607841554,0.30267759294628427,0.12794124850483707
Silvanópolis,queimadas,pouco degradado,1,Porto Nacional,1,False,False,False,False,False,False,False,True,False,False,1,0,7.786449652223937e-16,0.08782588739549005,0.02816646607841554,0.30267759294628427,0.12794124850483707
Silvanópolis,roça de toco,degradacao media,1,Porto Nacional,2,False,False,False,False,False,False,False,False,True,False,1,0,2.7898226355905795e-15,0.11294128150342539,0.03937340645745574,0.6975509615815384,-0.7428818676670589
Silvanópolis,uso de agrotóxicos,degradacao media,2,Porto Nacional,2,False,False,False,False,False,False,False,False,False,True,1,0,9.61531457138888e-15,0.34911246916075356,0.6700327129307726,-0.3343671002574351,-0.043439843845700384
Silvanópolis,uso de agrotóxicos,pouco degradado,4,Porto Nacional,1,False,False,False,False,False,False,False,False,False,True,1,0,9.61531457138888e-15,0.34911246916075356,0.6700327129307726,-0.3343671002574351,-0.043439843845700384
Sucupira,aração,muito degradado,1,Gurupi,3,True,False,False,False,False,False,False,False,False,False,1,1,0.5702827143382491,-0.41024747637436026,-0.0508442396651693,-0.14478063787405088,-0.023693449089936383
Sucupira,aração,nao possui degradacao,2,Gurupi,0,True,False,False,False,False,False,False,False,False,False,1,1,0.5702827143382491,-0.41024747637436026,-0.0508442396651693,-0.14478063787405088,-0.023693449089936383
Sucupira,aração,pouco degradado,2,Gurupi,1,True,False,False,False,False,False,False,False,False,False,1,1,0.5702827143382491,-0.41024747637436026,-0.0508442396651693,-0.14478063787405088,-0.023693449089936383
Sucupira,gradagem,muito degradado,1,Gurupi,3,False,False,True,False,False,False,False,False,False,False,1,2,-0.5702827143382603,-0.41024747637434367,-0.050844239665163264,-0.14478063787405285,-0.023693449089935904
Sucupira,gradagem,nao possui degradacao,2,Gurupi,0,False,False,True,False,False,False,False,False,False,False,1,2,-0.5702827143382603,-0.41024747637434367,-0.050844239665163264,-0.14478063787405285,-0.023693449089935904
Sucupira,gradagem,pouco degradado,2,Gurupi,1,False,False,True,False,False,False,False,False,False,False,1,2,-0.5702827143382603,-0.41024747637434367,-0.050844239665163264,-0.14478063787405285,-0.023693449089935904
Sucupira,não usa,pouco degradado,1,Gurupi,1,False,False,False,False,True,False,False,False,False,False,1,0,6.670931225427116e-16,0.07305223609661152,0.022374728356403084,0.19981194059694285,0.06192555850846163
Sucupira,pastagem nativa,nao possui degradacao,1,Gurupi,0,False,False,False,False,False,True,False,False,False,False,1,0,5.151455246046996e-15,0.10470884231282007,0.035491002752842706,0.5134040042510817,0.8525977121663699
Sucupira,queimadas,pouco degradado,1,Gurupi,1,False,False,False,False,False,False,False,True,False,False,1,0,7.786449652223937e-16,0.08782588739549005,0.02816646607841554,0.30267759294628427,0.12794124850483707
São Bento do Tocantins,aração,pouco degradado,1,Araguatins,1,True,False,False,False,False,False,False,False,False,False,1,1,0.5702827143382491,-0.41024747637436026,-0.0508442396651693,-0.14478063787405088,-0.023693449089936383
São Bento do Tocantins,gradagem,pouco degradado,1,Araguatins,1,False,False,True,False,False,False,False,False,False,False,1,2,-0.5702827143382603,-0.41024747637434367,-0.050844239665163264,-0.14478063787405285,-0.023693449089935904
São Bento do Tocantins,monocultura,pouco degradado,1,Araguatins,1,False,False,False,True,False,False,False,False,False,False,1,0,-1.2549877339378535e-14,0.0878258873954961,0.02816646607841901,0.3026775929462769,0.12794124850399463
São Bento do Tocantins,uso de agrotóxicos,pouco degradado,1,Araguatins,1,False,False,False,False,False,False,False,False,False,True,1,0,9.61531457138888e-15,0.34911246916075356,0.6700327129307726,-0.3343671002574351,-0.043439843845700384
São Miguel do Tocantins,aração,degradacao media,1,Araguatins,2,True,False,False,False,False,False,False,False,False,False,1,1,0.5702827143382491,-0.41024747637436026,-0.0508442396651693,-0.14478063787405088,-0.023693449089936383
São Miguel do Tocantins,gradagem,degradacao media,1,Araguatins,2,False,False,True,False,False,False,False,False,False,False,1,2,-0.5702827143382603,-0.41024747637434367,-0.050844239665163264,-0.14478063787405285,-0.023693449089935904
São Miguel do Tocantins,monocultura,degradacao media,1,Araguatins,2,False,False,False,True,False,False,False,False,False,False,1,0,-1.2549877339378535e-14,0.0878258873954961,0.02816646607841901,0.3026775929462769,0.12794124850399463
