municipio_ibge,uso_de_praticas_convencionais,qual_o_nivel_de_degradacao_que_predomina_nas_pastagens_,total_respostas,regional,degradacao_ord,pratica_aração,pratica_controle biológico de pragas e doenças.,pratica_gradagem,pratica_monocultura,pratica_não usa,pratica_pastagem nativa,pratica_plantio convencional,pratica_queimadas,pratica_roça de toco,pratica_uso de agrotóxicos,n_praticas_linha
Porto Alegre do Tocantins,gradagem,degradacao media,4,Taguatinga do Tocantins,2,False,False,True,False,False,False,False,False,False,False,1
Porto Alegre do Tocantins,roça de toco,degradacao media,2,Taguatinga do Tocantins,2,False,False,False,False,False,False,False,False,True,False,1
Porto Alegre do Tocantins,uso de agrotóxicos,degradacao media,1,Taguatinga do Tocantins,2,False,False,False,False,False,False,False,False,False,True,1
Praia Norte,uso de agrotóxicos,degradacao media,1,Araguatins,2,False,False,False,False,False,False,False,False,False,True,1
Pugmil,aração,nao possui degradacao,1,Paraiso,0,True,False,False,False,False,False,False,False,False,False,1
Pugmil,aração,pouco degradado,2,Paraiso,1,True,False,False,False,False,False,False,False,False,False,1
Pugmil,gradagem,nao possui degradacao,1,Paraiso,0,False,False,True,False,False,False,False,False,False,False,1
Pugmil,gradagem,pouco degradado,2,Paraiso,1,False,False,True,False,False,False,False,False,False,False,1
Pugmil,plantio convencional,nao possui degradacao,1,Paraiso,0,False,False,False,False,False,False,True,False,False,False,1
Pugmil,plantio convencional,pouco degradado,2,Paraiso,1,False,False,False,False,False,False,True,False,False,False,1
Pugmil,uso de agrotóxicos,nao possui degradacao,1,Paraiso,0,False,False,False,False,False,False,False,False,False,True,1
Pugmil,uso de agrotóxicos,pouco degradado,2,Paraiso,1,False,False,False,False,False,False,False,False,False,True,1
Riachinho,aração,nao possui degradacao,5,Araguatins,0,True,False,False,False,False,False,False,False,False,False,1
Riachinho,aração,pouco degradado,2,Araguatins,1,True,False,False,False,False,False,False,False,False,False,1
Riachinho,gradagem,nao possui degradacao,5,Araguatins,0,False,False,True,False,False,False,False,False,False,False,1
Riachinho,gradagem,pouco degradado,2,Araguatins,1,False,False,True,False,False,False,False,False,False,False,1
Riachinho,plantio convencional,nao possui degradacao,4,Araguatins,0,False,False,False,False,False,False,True,False,False,False,1
Riachinho,plantio convencional,pouco degradado,1,Araguatins,1,False,False,False,False,False,False,True,False,False,False,1
Riachinho,roça de toco,nao possui degradacao,2,Araguatins,0,False,False,False,False,False,False,False,False,True,False,1
Riachinho,roça de toco,pouco degradado,1,Araguatins,1,False,False,False,False,False,False,False,False,True,False,1
Riachinho,uso de agrotóxicos,nao possui degradacao,2,Araguatins,0,False,False,False,False,False,False,False,False,False,True,1
Rio Sono,aração,nao possui degradacao,4,Miracema,0,True,False,False,False,False,False,False,False,False,False,1
Rio Sono,aração,pouco degradado,4,Miracema,1,True,False,False,False,False,False,False,False,False,False,1
Rio Sono,gradagem,nao possui degradacao,4,Miracema,0,False,False,True,False,False,False,False,False,False,False,1
Rio Sono,gradagem,pouco degradado,4,Miracema,1,False,False,True,False,False,False,False,False,False,False,1
Rio Sono,não usa,nao possui degradacao,2,Miracema,0,False,False,False,False,True,False,False,False,False,False,1
Rio Sono,pastagem nativa,nao possui degradacao,4,Miracema,0,False,False,False,False,False,True,False,False,False,False,1
Rio Sono,plantio convencional,nao possui degradacao,8,Miracema,0,False,False,False,False,False,False,True,False,False,False,1
Rio Sono,plantio convencional,pouco degradado,1,Miracema,1,False,False,False,False,False,False,True,False,False,False,1
Rio Sono,queimadas,pouco degradado,1,Miracema,1,False,False,False,False,False,False,False,True,False,False,1
Rio Sono,roça de toco,nao possui degradacao,6,Miracema,0,False,False,False,False,False,False,False,False,True,False,1
Rio Sono,uso de agrotóxicos,nao possui degradacao,1,Miracema,0,False,False,False,False,False,False,False,False,False,True,1
Rio Sono,uso de agrotóxicos,pouco degradado,2,Miracema,1,False,False,False,False,False,False,False,False,False,True,1
Rio da Conceição,aração,muito degradado,1,Taguatinga do Tocantins,3,True,False,False,False,False,False,False,False,False,False,1
Rio da Conceição,aração,nao possui degradacao,1,Taguatinga do Tocantins,0,True,False,False,False,False,False,False,False,False,False,1
Rio da Conceição,gradagem,muito degradado,1,Taguatinga do Tocantins,3,False,False,True,False,False,False,False,False,False,False,1
Rio da Conceição,gradagem,nao possui degradacao,1,Taguatinga do Tocantins,0,False,False,True,False,False,False,False,False,False,False,1
Rio da Conceição,não usa,pouco degradado,1,Taguatinga do Tocantins,1,False,False,False,False,True,False,False,False,False,False,1
Rio da Conceição,pastagem nativa,nao possui degradacao,1,Taguatinga do Tocantins,0,False,False,False,False,False,True,False,False,False,False,1
Rio da Conceição,plantio convencional,muito degradado,1,Taguatinga do Tocantins,3,False,False,False,False,False,False,True,False,False,False,1
Rio da Conceição,uso de agrotóxicos,muito degradado,1,Taguatinga do Tocantins,3,False,False,False,False,False,False,False,False,False,True,1
Rio da Conceição,uso de agrotóxicos,nao possui degradacao,1,Taguatinga do Tocantins,0,False,False,False,False,False,False,False,False,False,True,1
Rio dos Bois,aração,nao possui degradacao,3,Miracema,0,True,False,False,False,False,False,False,False,False,False,1
Rio dos Bois,aração,pouco degradado,5,Miracema,1,True,False,False,False,False,False,False,False,False,False,1
Rio dos Bois,gradagem,nao possui degradacao,3,Miracema,0,False,False,True,False,False,False,False,False,False,False,1
Rio dos Bois,gradagem,pouco degradado,5,Miracema,1,False,False,True,False,False,False,False,False,False,False,1
Rio dos Bois,monocultura,pouco degradado,2,Miracema,1,False,False,False,True,False,False,False,False,False,False,1
Rio dos Bois,pastagem nativa,nao possui degradacao,1,Miracema,0,False,False,False,False,False,True,False,False,False,False,1
Rio dos Bois,plantio convencional,nao possui degradacao,1,Miracema,0,False,False,False,False,False,False,True,False,False,False,1
Rio dos Bois,uso de agrotóxicos,nao possui degradacao,3,Miracema,0,False,False,False,False,False,False,False,False,False,True,1
Rio dos Bois,uso de agrotóxicos,pouco degradado,7,Miracema,1,False,False,False,False,False,False,False,False,False,True,1
Santa Fé do Araguaia,aração,degradacao media,2,Araguína,2,True,False,False,False,False,False,False,False,False,False,1
Santa Fé do Araguaia,aração,muito degradado,1,Araguína,3,True,False,False,False,False,False,False,False,False,False,1
Santa Fé do Araguaia,aração,pouco degradado,6,Araguína,1,True,False,False,False,False,False,False,False,False,False,1
Santa Fé do Araguaia,gradagem,degradacao media,2,Araguína,2,False,False,True,False,False,False,False,False,False,False,1
Santa Fé do Araguaia,gradagem,muito degradado,1,Araguína,3,False,False,True,False,False,False,False,False,False,False,1
Santa Fé do Araguaia,gradagem,pouco degradado,6,Araguína,1,False,False,True,False,False,False,False,False,False,False,1
Santa Fé do Araguaia,plantio convencional,muito degradado,1,Araguína,3,False,False,False,False,False,False,True,False,False,False,1
Santa Fé do Araguaia,plantio convencional,pouco degradado,1,Araguína,1,False,False,False,False,False,False,True,False,False,False,1
Santa Fé do Araguaia,queimadas,pouco degradado,3,Araguína,1,False,False,False,False,False,False,False,True,False,False,1
Santa Fé do Araguaia,roça de toco,degradacao media,1,Araguína,2,False,False,False,False,False,False,False,False,True,False,1
Santa Fé do Araguaia,roça de toco,muito degradado,1,Araguína,3,False,False,False,False,False,False,False,False,True,False,1
Santa Fé do Araguaia,uso de agrotóxicos,degradacao media,2,Araguína,2,False,False,False,False,False,False,False,False,False,True,1
Santa Fé do Araguaia,uso de agrotóxicos,muito degradado,1,Araguína,3,False,False,False,False,False,False,False,False,False,True,1
Santa Fé do Araguaia,uso de agrotóxicos,pouco degradado,6,Araguína,1,False,False,False,False,False,False,False,False,False,True,1
Santa Maria do Tocantins,aração,pouco degradado,2,Miracema,1,True,False,False,False,False,False,False,False,False,False,1
Santa Maria do Tocantins,gradagem,pouco degradado,2,Miracema,1,False,False,True,False,False,False,False,False,False,False,1
Santa Maria do Tocantins,pastagem nativa,pouco degradado,2,Miracema,1,False,False,False,False,False,True,False,False,False,False,1
Santa Maria do Tocantins,uso de agrotóxicos,pouco degradado,1,Miracema,1,False,False,False,False,False,False,False,False,False,True,1
Santa Rita do Tocantins,aração,degradacao media,1,Gurupi,2,True,False,False,False,False,False,False,False,False,False,1
Santa Rita do Tocantins,aração,muito degradado,1,Gurupi,3,True,False,False,False,False,False,False,False,False,False,1
Santa Rita do Tocantins,aração,pouco degradado,2,Gurupi,1,True,False,False,False,False,False,False,False,False,False,1
Santa Rita do Tocantins,gradagem,degradacao media,1,Gurupi,2,False,False,True,False,False,False,False,False,False,False,1
Santa Rita do Tocantins,gradagem,muito degradado,1,Gurupi,3,False,False,True,False,False,False,False,False,False,False,1
Santa Rita do Tocantins,gradagem,pouco degradado,2,Gurupi,1,False,False,True,False,False,False,False,False,False,False,1
Santa Rita do Tocantins,monocultura,degradacao media,1,Gurupi,2,False,False,False,True,False,False,False,False,False,False,1
Santa Rita do Tocantins,monocultura,muito degradado,1,Gurupi,3,False,False,False,True,False,False,False,False,False,False,1
Santa Rita do Tocantins,monocultura,pouco degradado,2,Gurupi,1,False,False,False,True,False,False,False,False,False,False,1
Santa Rita do Tocantins,plantio convencional,degradacao media,1,Gurupi,2,False,False,False,False,False,False,True,False,False,False,1
Santa Rita do Tocantins,plantio convencional,muito degradado,1,Gurupi,3,False,False,False,False,False,False,True,False,False,False,1
Santa Rita do Tocantins,plantio convencional,pouco degradado,2,Gurupi,1,False,False,False,False,False,False,True,False,False,False,1
Santa Rita do Tocantins,uso de agrotóxicos,degradacao media,1,Gurupi,2,False,False,False,False,False,False,False,False,False,True,1
Santa Rita do Tocantins,uso de agrotóxicos,pouco degradado,1,Gurupi,1,False,False,False,False,False,False,False,False,False,True,1
Santa Terezinha do Tocantins,aração,degradacao media,1,Araguatins,2,True,False,False,False,False,False,False,False,False,False,1
Santa Terezinha do Tocantins,aração,nao possui degradacao,2,Araguatins,0,True,False,False,False,False,False,False,False,False,False,1
Santa Terezinha do Tocantins,aração,pouco degradado,1,Araguatins,1,True,False,False,False,False,False,False,False,False,False,1
Santa Terezinha do Tocantins,gradagem,degradacao media,1,Araguatins,2,False,False,True,False,False,False,False,False,False,False,1
Santa Terezinha do Tocantins,gradagem,nao possui degradacao,2,Araguatins,0,False,False,True,False,False,False,False,False,False,False,1
Santa Terezinha do Tocantins,gradagem,pouco degradado,1,Araguatins,1,False,False,True,False,False,False,False,False,False,False,1
Santa Terezinha do Tocantins,pastagem nativa,nao possui degradacao,2,Araguatins,0,False,False,False,False,False,True,False,False,False,False,1
Santa Terezinha do Tocantins,pastagem nativa,pouco degradado,1,Araguatins,1,False,False,False,False,False,True,False,False,False,False,1
Santa Terezinha do Tocantins,plantio convencional,nao possui degradacao,2,Araguatins,0,False,False,False,False,False,False,True,False,False,False,1
Santa Terezinha do Tocantins,plantio convencional,pouco degradado,1,Araguatins,1,False,False,False,False,False,False,True,False,False,False,1
Santa Terezinha do Tocantins,queimadas,nao possui degradacao,2,Araguatins,0,False,False,False,False,False,False,False,True,False,False,1
Santa Terezinha do Tocantins,roça de toco,pouco degradado,1,Araguatins,1,False,False,False,False,False,False,False,False,True,False,1
Santa Terezinha do Tocantins,uso de agrotóxicos,degradacao media,1,Araguatins,2,False,False,False,False,False,False,False,False,False,True,1
Santa Terezinha do Tocantins,uso de agrotóxicos,nao possui degradacao,2,Araguatins,0,False,False,False,False,False,False,False,False,False,True,1
Santa Terezinha do Tocantins,uso de agrotóxicos,pouco degradado,1,Araguatins,1,False,False,False,False,False,False,False,False,False,True,1
Silvanópolis,aração,degradacao media,5,Porto Nacional,2,True,False,False,False,False,False,False,False,False,False,1
Silvanópolis,aração,pouco degradado,5,Porto Nacional,1,True,False,False,False,False,False,False,False,False,False,1
Silvanópolis,gradagem,degradacao media,5,Porto Nacional,2,False,False,True,False,False,False,False,False,False,False,1
Silvanópolis,gradagem,pouco degradado,5,Porto Nacional,1,False,False,True,False,False,False,False,False,False,False,1
Silvanópolis,monocultura,degradacao media,1,Porto Nacional,2,False,False,False,True,False,False,False,False,False,False,1
Silvanópolis,monocultura,muito degradado,1,Porto Nacional,3,False,False,False,True,False,False,False,False,False,False,1
Silvanópolis,pastagem nativa,degradacao media,3,Porto Nacional,2,False,False,False,False,False,True,False,False,False,False,1
Silvanópolis,pastagem nativa,muito degradado,1,Porto Nacional,3,False,False,False,False,False,True,False,False,False,False,1
Silvanópolis,pastagem nativa,pouco degradado,4,Porto Nacional,1,False,False,False,False,False,True,False,False,False,False,1
Silvanópolis,plantio convencional,degradacao media,3,Porto Nacional,2,False,False,False,False,False,False,True,False,False,False,1
Silvanópolis,plantio convencional,pouco degradado,4,Porto Nacional,1,False,False,False,False,False,False,True,False,False,False,1
Silvanópolis,queimadas,muito degradado,1,Porto Nacional,3,False,False,False,False,False,False,False,True,False,False,1
Silvanópolis,queimadas,pouco degradado,1,Porto Nacional,1,False,False,False,False,False,False,False,True,False,False,1
Silvanópolis,roça de toco,degradacao media,1,Porto Nacional,2,False,False,False,False,False,False,False,False,True,False,1
Silvanópolis,uso de agrotóxicos,degradacao media,2,Porto Nacional,2,False,False,False,False,False,False,False,False,False,True,1
Silvanópolis,uso de agrotóxicos,pouco degradado,4,Porto Nacional,1,False,False,False,False,False,False,False,False,False,True,1
Sucupira,aração,muito degradado,1,Gurupi,3,True,False,False,False,False,False,False,False,False,False,1
Sucupira,aração,nao possui degradacao,2,Gurupi,0,True,False,False,False,False,False,False,False,False,False,1
Sucupira,aração,pouco degradado,2,Gurupi,1,True,False,False,False,False,False,False,False,False,False,1
Sucupira,gradagem,muito degradado,1,Gurupi,3,False,False,True,False,False,False,False,False,False,False,1
Sucupira,gradagem,nao possui degradacao,2,Gurupi,0,False,False,True,False,False,False,False,False,False,False,1
Sucupira,gradagem,pouco degradado,2,Gurupi,1,False,False,True,False,False,False,False,False,False,False,1
Sucupira,não usa,pouco degradado,1,Gurupi,1,False,False,False,False,True,False,False,False,False,False,1
Sucupira,pastagem nativa,nao possui degradacao,1,Gurupi,0,False,False,False,False,False,True,False,False,False,False,1
Sucupira,queimadas,pouco degradado,1,Gurupi,1,False,False,False,False,False,False,False,True,False,False,1
São Bento do Tocantins,aração,pouco degradado,1,Araguatins,1,True,False,False,False,False,False,False,False,False,False,1
São Bento do Tocantins,gradagem,pouco degradado,1,Araguatins,1,False,False,True,False,False,False,False,False,False,False,1
São Bento do Tocantins,monocultura,pouco degradado,1,Araguatins,1,False,False,False,True,False,False,False,False,False,False,1
São Bento do Tocantins,uso de agrotóxicos,pouco degradado,1,Araguatins,1,False,False,False,False,False,False,False,False,False,True,1
São Miguel do Tocantins,aração,degradacao media,1,Araguatins,2,True,False,False,False,False,False,False,False,False,False,1
São Miguel do Tocantins,gradagem,degradacao media,1,Araguatins,2,False,False,True,False,False,False,False,False,False,False,1
São Miguel do Tocantins,monocultura,degradacao media,1,Araguatins,2,False,False,False,True,False,False,False,False,False,False,1
São Miguel do Tocantins,queimadas,degradacao media,1,Araguatins,2,False,False,False,False,False,False,False,True,False,False,1
São Miguel do Tocantins,uso de agrotóxicos,degradacao media,1,Araguatins,2,False,False,False,False,False,False,False,False,False,True,1
São Salvador do Tocantins,aração,degradacao media,2,Gurupi,2,True,False,False,False,False,False,False,False,False,False,1
São Salvador do Tocantins,aração,nao possui degradacao,2,Gurupi,0,True,False,False,False,False,False,False,False,False,False,1
São Salvador do Tocantins,gradagem,degradacao media,2,Gurupi,2,False,False,True,False,False,False,False,False,False,False,1
São Salvador do Tocantins,gradagem,nao possui degradacao,2,Gurupi,0,False,False,True,False,False,False,False,False,False,False,1
São Salvador do Tocantins,plantio convencional,degradacao media,2,Gurupi,2,False,False,False,False,False,False,True,False,False,False,1
São Salvador do Tocantins,plantio convencional,nao possui degradacao,1,Gurupi,0,False,False,False,False,False,False,True,False,False,False,1
São Salvador do Tocantins,uso de agrotóxicos,nao possui degradacao,1,Gurupi,0,False,False,False,False,False,False,False,False,False,True,1
Sítio Novo do Tocantins,aração,degradacao media,5,Araguatins,2,True,False,False,False,False,False,False,False,False,False,1
Sítio Novo do Tocantins,gradagem,degradacao media,5,Araguatins,2,False,False,True,False,False,False,False,False,False,False,1
Sítio Novo do Tocantins,uso de agrotóxicos,degradacao media,5,Araguatins,2,False,False,False,False,False,False,False,False,False,True,1
Talismã,aração,degradacao media,1,Gurupi,2,True,False,False,False,False,False,False,False,False,False,1
Talismã,aração,nao possui degradacao,2,Gurupi,0,True,False,False,False,False,False,False,False,False,False,1
Talismã,gradagem,degradacao media,1,Gurupi,2,False,False,True,False,False,False,False,False,False,False,1
Talismã,gradagem,nao possui degradacao,2,Gurupi,0,False,False,True,False,False,False,False,False,False,False,1
Talismã,não usa,nao possui degradacao,3,Gurupi,0,False,False,False,False,True,False,False,False,False,False,1
Talismã,plantio convencional,degradacao media,1,Gurupi,2,False,False,False,False,False,False,True,False,False,False,1
Talismã,plantio convencional,nao possui degradacao,9,Gurupi,0,False,False,False,False,False,False,True,False,False,False,1
Talismã,queimadas,nao possui degradacao,1,Gurupi,0,False,False,False,False,False,False,False,True,False,False,1
Talismã,queimadas,pouco degradado,1,Gurupi,1,False,False,False,False,False,False,False,True,False,False,1
Talismã,roça de toco,pouco degradado,1,Gurupi,1,False,False,False,False,False,False,False,False,True,False,1
Tocantínia,aração,degradacao media,1,Miracema,2,True,False,False,False,False,False,False,False,False,False,1
Tocantínia,aração,nao possui degradacao,1,Miracema,0,True,False,False,False,False,False,False,False,False,False,1
Tocantínia,aração,pouco degradado,2,Miracema,1,True,False,False,False,False,False,False,False,False,False,1
Tocantínia,gradagem,degradacao media,1,Miracema,2,False,False,True,False,False,False,False,False,False,False,1
Tocantínia,gradagem,nao possui degradacao,1,Miracema,0,False,False,True,False,False,False,False,False,False,False,1
Tocantínia,gradagem,pouco degradado,2,Miracema,1,False,False,True,False,False,False,False,False,False,False,1
Tocantínia,pastagem nativa,nao possui degradacao,1,Miracema,0,False,False,False,False,False,True,False,False,False,False,1
Tocantínia,pastagem nativa,pouco degradado,2,Miracema,1,False,False,False,False,False,True,False,False,False,False,1
Tocantínia,plantio convencional,nao possui degradacao,1,Miracema,0,False,False,False,False,False,False,True,False,False,False,1
Tocantínia,queimadas,nao possui degradacao,1,Miracema,0,False,False,False,False,False,False,False,True,False,False,1
Tocantínia,queimadas,pouco degradado,1,Miracema,1,False,False,False,False,False,False,False,True,False,False,1
Tocantínia,uso de agrotóxicos,pouco degradado,1,Miracema,1,False,False,False,False,False,False,False,False,False,True,1
Tupirama,aração,pouco degradado,1,Miracema,1,True,False,False,False,False,False,False,False,False,False,1
Tupirama,gradagem,pouco degradado,1,Miracema,1,False,False,True,False,False,False,False,False,False,False,1
Wanderlândia,aração,nao possui degradacao,1,Araguína,0,True,False,False,False,False,False,False,False,False,False,1
Wanderlândia,aração,pouco degradado,2,Araguína,1,True,False,False,False,False,False,False,False,False,False,1
Wanderlândia,gradagem,nao possui degradacao,1,Araguína,0,False,False,True,False,False,False,False,False,False,False,1
Wanderlândia,gradagem,pouco degradado,2,Araguína,1,False,False,True,False,False,False,False,False,False,False,1
Wanderlândia,plantio convencional,pouco degradado,1,Araguína,1,False,False,False,False,False,False,True,False,False,False,1
Wanderlândia,queimadas,pouco degradado,1,Araguína,1,False,False,False,False,False,False,False,True,False,False,1
Wanderlândia,roça de toco,pouco degradado,1,Araguína,1,False,False,False,False,False,False,False,False,True,False,1
Wanderlândia,uso de agrotóxicos,nao possui degradacao,1,Araguína,0,False,False,False,False,False,False,False,False,False,True,1
Wanderlândia,uso de agrotóxicos,pouco degradado,2,Araguína,1,False,False,False,False,False,False,False,False,False,True,1
Xambioá,aração,degradacao media,2,Araguína,2,True,False,False,False,False,False,False,False,False,False,1
Xambioá,aração,nao possui degradacao,1,Araguína,0,True,False,False,False,False,False,False,False,False,False,1
Xambioá,aração,pouco degradado,6,Araguína,1,True,False,False,False,False,False,False,False,False,False,1
Xambioá,gradagem,degradacao media,2,Araguína,2,False,False,True,False,False,False,False,False,False,False,1
Xambioá,gradagem,nao possui degradacao,1,Araguína,0,False,False,True,False,False,False,False,False,False,False,1
Xambioá,gradagem,pouco degradado,6,Araguína,1,False,False,True,False,False,False,False,False,False,False,1
Xambioá,monocultura,degradacao media,3,Araguína,2,False,False,False,True,False,False,False,False,False,False,1
Xambioá,monocultura,pouco degradado,6,Araguína,1,False,False,False,True,False,False,False,False,False,False,1
Xambioá,plantio convencional,degradacao media,8,Araguína,2,False,False,False,False,False,False,True,False,False,False,1
Xambioá,plantio convencional,nao possui degradacao,1,Araguína,0,False,False,False,False,False,False,True,False,False,False,1
Xambioá,plantio convencional,pouco degradado,8,Araguína,1,False,False,False,False,False,False,True,False,False,False,1
Xambioá,queimadas,degradacao media,7,Araguína,2,False,False,False,False,False,False,False,True,False,False,1
Xambioá,queimadas,pouco degradado,6,Araguína,1,False,False,False,False,False,False,False,True,False,False,1
Xambioá,roça de toco,degradacao media,8,Araguína,2,False,False,False,False,False,False,False,False,True,False,1
Xambioá,roça de toco,pouco degradado,7,Araguína,1,False,False,False,False,False,False,False,False,True,False,1
Xambioá,uso de agrotóxicos,degradacao media,12,Araguína,2,False,False,False,False,False,False,False,False,False,True,1
Xambioá,uso de agrotóxicos,nao possui degradacao,1,Araguína,0,False,False,False,False,False,False,False,False,False,True,1
Xambioá,uso de agrotóxicos,pouco degradado,4,Araguína,1,False,False,False,False,False,False,False,False,False,True,1
darcinópolis,aração,degradacao media,1,Araguatins,2,True,False,False,False,False,False,False,False,False,False,1
darcinópolis,gradagem,degradacao media,1,Araguatins,2,False,False,True,False,False,False,False,False,False,False,1
darcinópolis,monocultura,pouco degradado,1,Araguatins,1,False,False,False,True,False,False,False,False,False,False,1
darcinópolis,pastagem nativa,pouco degradado,1,Araguatins,1,False,False,False,False,False,True,False,False,False,False,1
darcinópolis,plantio convencional,degradacao media,1,Araguatins,2,False,False,False,False,False,False,True,False,False,False,1
darcinópolis,plantio convencional,pouco degradado,1,Araguatins,1,False,False,False,False,False,False,True,False,False,False,1
darcinópolis,queimadas,pouco degradado,1,Araguatins,1,False,False,False,False,False,False,False,True,False,False,1
darcinópolis,roça de toco,pouco degradado,1,Araguatins,1,False,False,False,False,False,False,False,False,True,False,1
darcinópolis,uso de agrotóxicos,degradacao media,1,Araguatins,2,False,False,False,False,False,False,False,False,False,True,1
darcinópolis,uso de agrotóxicos,pouco degradado,1,Araguatins,1,False,False,False,False,False,False,False,False,False,True,1
dois Irmãos do Tocantins,aração,degradacao media,1,Paraiso,2,True,False,False,False,False,False,False,False,False,False,1
dois Irmãos do Tocantins,aração,nao possui degradacao,2,Paraiso,0,True,False,False,False,False,False,False,False,False,False,1
dois Irmãos do Tocantins,aração,pouco degradado,11,Paraiso,1,True,False,False,False,False,False,False,False,False,False,1
dois Irmãos do Tocantins,gradagem,degradacao media,1,Paraiso,2,False,False,True,False,False,False,False,False,False,False,1
dois Irmãos do Tocantins,gradagem,nao possui degradacao,2,Paraiso,0,False,False,True,False,False,False,False,False,False,False,1
dois Irmãos do Tocantins,gradagem,pouco degradado,11,Paraiso,1,False,False,True,False,False,False,False,False,False,False,1
dois Irmãos do Tocantins,plantio convencional,degradacao media,1,Paraiso,2,False,False,False,False,False,False,True,False,False,False,1
dois Irmãos do Tocantins,plantio convencional,nao possui degradacao,2,Paraiso,0,False,False,False,False,False,False,True,False,False,False,1
dois Irmãos do Tocantins,plantio convencional,pouco degradado,10,Paraiso,1,False,False,False,False,False,False,True,False,False,False,1
dois Irmãos do Tocantins,roça de toco,degradacao media,1,Paraiso,2,False,False,False,False,False,False,False,False,True,False,1
dois Irmãos do Tocantins,roça de toco,pouco degradado,2,Paraiso,1,False,False,False,False,False,False,False,False,True,False,1
dois Irmãos do Tocantins,uso de agrotóxicos,degradacao media,2,Paraiso,2,False,False,False,False,False,False,False,False,False,True,1
dois Irmãos do Tocantins,uso de agrotóxicos,nao possui degradacao,2,Paraiso,0,False,False,False,False,False,False,False,False,False,True,1
dois Irmãos do Tocantins,uso de agrotóxicos,pouco degradado,14,Paraiso,1,False,False,False,False,False,False,False,False,False,True,1
