municipio_ibge,uso_de_praticas_sustentaveis_,qual_o_nivel_de_degradacao_que_predomina_nas_pastagens_,total_respostas,regional,degradacao_ord,pratica_aceiros,pratica_adubação,pratica_adubação verde,pratica_apiário,pratica_calagem,pratica_consórcio,pratica_curva de nível,pratica_descarte correto de embalagens,pratica_floresta,pratica_ilp - integração lavoura pecuária,pratica_ilpf - integração lavoura pecuária,pratica_não usa,pratica_outros,pratica_plantio direto,pratica_reaproveitamento de residuos,pratica_recuperação de pastagens,pratica_rotação de cultura,n_praticas_linha
Nova Olinda,adubação,pouco degradado,2,Araguína,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
Nova Olinda,adubação verde,nao possui degradacao,2,Araguína,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
Nova Olinda,calagem,degradacao media,3,Araguína,2,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,1
Nova Olinda,calagem,nao possui degradacao,4,Araguína,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,1
Nova Olinda,calagem,pouco degradado,2,Araguína,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,1
Nova Olinda,consórcio,degradacao media,3,Araguína,2,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,1
Nova Olinda,consórcio,nao possui degradacao,3,Araguína,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,1
Nova Olinda,curva de nível,degradacao media,1,Araguína,2,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,1
Nova Olinda,curva de nível,nao possui degradacao,3,Araguína,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,1
Nova Olinda,ilp - integração lavoura pecuária,nao possui degradacao,1,Araguína,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,1
Nova Olinda,reaproveitamento de residuos,degradacao media,2,Araguína,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1
Nova Olinda,reaproveitamento de residuos,nao possui degradacao,4,Araguína,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1
Nova Olinda,reaproveitamento de residuos,pouco degradado,1,Araguína,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1
Nova Olinda,recuperação de pastagens,degradacao media,3,Araguína,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1
Nova Olinda,rotação de cultura,degradacao media,1,Araguína,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1
Nova Olinda,rotação de cultura,nao possui degradacao,5,Araguína,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1
Nova Olinda,rotação de cultura,pouco degradado,1,Araguína,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1
Nova Rosalândia,adubação,degradacao media,14,Paraiso,2,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
Nova Rosalândia,adubação verde,degradacao media,6,Paraiso,2,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
Nova Rosalândia,calagem,degradacao media,8,Paraiso,2,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,1
Nova Rosalândia,consórcio,degradacao media,1,Paraiso,2,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,1
Nova Rosalândia,plantio direto,degradacao media,13,Paraiso,2,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1
Nova Rosalândia,reaproveitamento de residuos,degradacao media,7,Paraiso,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1
Nova Rosalândia,rotação de cultura,degradacao media,3,Paraiso,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1
Novo Acordo,aceiros,muito degradado,1,Porto Nacional,3,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
Novo Acordo,aceiros,pouco degradado,3,Porto Nacional,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
Novo Acordo,adubação,pouco degradado,1,Porto Nacional,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
Novo Acordo,consórcio,pouco degradado,3,Porto Nacional,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,1
Novo Acordo,descarte correto de embalagens,pouco degradado,1,Porto Nacional,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,1
Novo Acordo,rotação de cultura,pouco degradado,3,Porto Nacional,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1
Novo Jardim,aceiros,nao possui degradacao,5,Taguatinga do Tocantins,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
Novo Jardim,aceiros,pouco degradado,1,Taguatinga do Tocantins,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
Novo Jardim,adubação,nao possui degradacao,6,Taguatinga do Tocantins,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
Novo Jardim,adubação,pouco degradado,1,Taguatinga do Tocantins,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
Novo Jardim,calagem,nao possui degradacao,1,Taguatinga do Tocantins,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,1
Novo Jardim,não usa,nao possui degradacao,1,Taguatinga do Tocantins,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1
Novo Jardim,rotação de cultura,nao possui degradacao,1,Taguatinga do Tocantins,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1
Palmas,aceiros,nao possui degradacao,2,Porto Nacional,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
Palmas,aceiros,pouco degradado,1,Porto Nacional,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
Palmas,adubação,nao possui degradacao,1,Porto Nacional,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
Palmas,adubação verde,nao possui degradacao,3,Porto Nacional,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
Palmas,plantio direto,nao possui degradacao,1,Porto Nacional,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1
Palmas,recuperação de pastagens,nao possui degradacao,1,Porto Nacional,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1
Palmas,rotação de cultura,nao possui degradacao,1,Porto Nacional,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1
Palmeiras do Tocantins,aceiros,degradacao media,1,Araguatins,2,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
Palmeiras do Tocantins,aceiros,nao possui degradacao,5,Araguatins,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
Palmeiras do Tocantins,aceiros,pouco degradado,7,Araguatins,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
Palmeiras do Tocantins,adubação,degradacao media,1,Araguatins,2,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
Palmeiras do Tocantins,adubação,nao possui degradacao,2,Araguatins,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
Palmeiras do Tocantins,adubação,pouco degradado,8,Araguatins,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
Palmeiras do Tocantins,calagem,nao possui degradacao,1,Araguatins,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,1
Palmeiras do Tocantins,calagem,pouco degradado,4,Araguatins,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,1
Palmeiras do Tocantins,consórcio,pouco degradado,2,Araguatins,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,1
Palmeiras do Tocantins,curva de nível,pouco degradado,2,Araguatins,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,1
Palmeiras do Tocantins,descarte correto de embalagens,degradacao media,1,Araguatins,2,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,1
Palmeiras do Tocantins,descarte correto de embalagens,nao possui degradacao,4,Araguatins,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,1
Palmeiras do Tocantins,descarte correto de embalagens,pouco degradado,7,Araguatins,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,1
Palmeiras do Tocantins,ilp - integração lavoura pecuária,pouco degradado,2,Araguatins,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,1
Palmeiras do Tocantins,plantio direto,degradacao media,1,Araguatins,2,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1
Palmeiras do Tocantins,reaproveitamento de residuos,nao possui degradacao,1,Araguatins,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1
Palmeiras do Tocantins,recuperação de pastagens,nao possui degradacao,3,Araguatins,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1
Palmeiras do Tocantins,recuperação de pastagens,pouco degradado,2,Araguatins,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1
Palmeiras do Tocantins,rotação de cultura,nao possui degradacao,2,Araguatins,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1
Palmeiras do Tocantins,rotação de cultura,pouco degradado,2,Araguatins,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1
Palmeirópolis,aceiros,pouco degradado,1,Gurupi,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
Palmeirópolis,adubação,pouco degradado,1,Gurupi,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
Palmeirópolis,calagem,pouco degradado,1,Gurupi,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,1
Palmeirópolis,não usa,pouco degradado,1,Gurupi,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1
Paranã,aceiros,degradacao media,3,Taguatinga do Tocantins,2,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
Paranã,aceiros,nao possui degradacao,4,Taguatinga do Tocantins,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
Paranã,aceiros,pouco degradado,13,Taguatinga do Tocantins,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
Paranã,adubação,pouco degradado,4,Taguatinga do Tocantins,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
Paranã,adubação verde,nao possui degradacao,3,Taguatinga do Tocantins,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
Paranã,adubação verde,pouco degradado,2,Taguatinga do Tocantins,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
Paranã,calagem,nao possui degradacao,1,Taguatinga do Tocantins,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,1
Paranã,consórcio,degradacao media,3,Taguatinga do Tocantins,2,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,1
Paranã,consórcio,nao possui degradacao,2,Taguatinga do Tocantins,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,1
Paranã,consórcio,pouco degradado,13,Taguatinga do Tocantins,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,1
Paranã,curva de nível,nao possui degradacao,1,Taguatinga do Tocantins,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,1
Paranã,descarte correto de embalagens,pouco degradado,5,Taguatinga do Tocantins,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,1
Paranã,floresta,nao possui degradacao,1,Taguatinga do Tocantins,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,1
Paranã,ilpf - integração lavoura pecuária,nao possui degradacao,1,Taguatinga do Tocantins,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,1
Paranã,plantio direto,degradacao media,3,Taguatinga do Tocantins,2,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1
Paranã,plantio direto,pouco degradado,12,Taguatinga do Tocantins,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1
Paranã,reaproveitamento de residuos,nao possui degradacao,1,Taguatinga do Tocantins,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1
Paranã,reaproveitamento de residuos,pouco degradado,2,Taguatinga do Tocantins,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1
Paranã,recuperação de pastagens,degradacao media,2,Taguatinga do Tocantins,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1
Paranã,recuperação de pastagens,nao possui degradacao,1,Taguatinga do Tocantins,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1
Paranã,recuperação de pastagens,pouco degradado,11,Taguatinga do Tocantins,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1
Paranã,rotação de cultura,degradacao media,3,Taguatinga do Tocantins,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1
Paranã,rotação de cultura,nao possui degradacao,15,Taguatinga do Tocantins,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1
Paranã,rotação de cultura,pouco degradado,13,Taguatinga do Tocantins,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1
Paraíso do Tocantins,aceiros,degradacao media,1,Paraiso,2,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
Paraíso do Tocantins,aceiros,nao possui degradacao,1,Paraiso,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
Paraíso do Tocantins,aceiros,pouco degradado,9,Paraiso,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
Paraíso do Tocantins,adubação,pouco degradado,6,Paraiso,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
Paraíso do Tocantins,adubação verde,pouco degradado,2,Paraiso,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
Paraíso do Tocantins,calagem,pouco degradado,5,Paraiso,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,1
Paraíso do Tocantins,consórcio,pouco degradado,1,Paraiso,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,1
Paraíso do Tocantins,não usa,pouco degradado,3,Paraiso,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1
Paraíso do Tocantins,reaproveitamento de residuos,pouco degradado,1,Paraiso,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1
Paraíso do Tocantins,recuperação de pastagens,pouco degradado,1,Paraiso,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1
Paraíso do Tocantins,rotação de cultura,pouco degradado,2,Paraiso,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1
Pedro Afonso,aceiros,degradacao media,2,Miracema,2,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
Pedro Afonso,aceiros,nao possui degradacao,5,Miracema,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
Pedro Afonso,aceiros,pouco degradado,3,Miracema,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
Pedro Afonso,adubação,nao possui degradacao,1,Miracema,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
Pedro Afonso,adubação verde,nao possui degradacao,1,Miracema,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
Pedro Afonso,plantio direto,nao possui degradacao,1,Miracema,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1
Peixe,aceiros,degradacao media,3,Gurupi,2,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
Peixe,aceiros,pouco degradado,7,Gurupi,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
Peixe,adubação,degradacao media,2,Gurupi,2,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
Peixe,adubação,pouco degradado,9,Gurupi,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
Peixe,adubação verde,pouco degradado,1,Gurupi,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
Peixe,calagem,pouco degradado,5,Gurupi,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,1
Peixe,recuperação de pastagens,pouco degradado,4,Gurupi,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1
Peixe,rotação de cultura,pouco degradado,3,Gurupi,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1
Piraquê,aceiros,degradacao media,1,Araguína,2,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
Piraquê,aceiros,nao possui degradacao,4,Araguína,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
Piraquê,aceiros,pouco degradado,12,Araguína,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
Piraquê,adubação,nao possui degradacao,1,Araguína,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
Piraquê,adubação,pouco degradado,5,Araguína,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
Piraquê,calagem,degradacao media,1,Araguína,2,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,1
Piraquê,calagem,pouco degradado,3,Araguína,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,1
Piraquê,descarte correto de embalagens,nao possui degradacao,1,Araguína,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,1
Piraquê,plantio direto,degradacao media,1,Araguína,2,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1
Piraquê,recuperação de pastagens,degradacao media,1,Araguína,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1
Piraquê,recuperação de pastagens,nao possui degradacao,3,Araguína,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1
Piraquê,recuperação de pastagens,pouco degradado,6,Araguína,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1
Piraquê,rotação de cultura,degradacao media,1,Araguína,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1
Piraquê,rotação de cultura,nao possui degradacao,2,Araguína,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1
Piraquê,rotação de cultura,pouco degradado,2,Araguína,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1
Pium,aceiros,degradacao media,3,Paraiso,2,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
Pium,aceiros,nao possui degradacao,11,Paraiso,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
Pium,aceiros,pouco degradado,11,Paraiso,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
Pium,adubação,degradacao media,3,Paraiso,2,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
Pium,adubação,nao possui degradacao,8,Paraiso,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
Pium,adubação,pouco degradado,10,Paraiso,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
Pium,calagem,degradacao media,1,Paraiso,2,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,1
Pium,calagem,nao possui degradacao,3,Paraiso,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,1
Pium,calagem,pouco degradado,4,Paraiso,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,1
Pium,consórcio,pouco degradado,1,Paraiso,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,1
Pium,plantio direto,pouco degradado,1,Paraiso,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1
Pium,recuperação de pastagens,nao possui degradacao,1,Paraiso,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1
Pium,recuperação de pastagens,pouco degradado,1,Paraiso,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1
Pium,rotação de cultura,degradacao media,1,Paraiso,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1
Pium,rotação de cultura,nao possui degradacao,1,Paraiso,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1
Pium,rotação de cultura,pouco degradado,3,Paraiso,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1
Ponte Alta do Bom Jesus,aceiros,degradacao media,2,Taguatinga do Tocantins,2,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
Ponte Alta do Bom Jesus,aceiros,nao possui degradacao,2,Taguatinga do Tocantins,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
Ponte Alta do Bom Jesus,aceiros,pouco degradado,7,Taguatinga do Tocantins,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
Ponte Alta do Bom Jesus,calagem,degradacao media,1,Taguatinga do Tocantins,2,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,1
Ponte Alta do Bom Jesus,calagem,nao possui degradacao,1,Taguatinga do Tocantins,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,1
Ponte Alta do Bom Jesus,calagem,pouco degradado,2,Taguatinga do Tocantins,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,1
Ponte Alta do Bom Jesus,descarte correto de embalagens,degradacao media,1,Taguatinga do Tocantins,2,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,1
Ponte Alta do Bom Jesus,recuperação de pastagens,pouco degradado,2,Taguatinga do Tocantins,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1
Ponte Alta do Bom Jesus,rotação de cultura,degradacao media,1,Taguatinga do Tocantins,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1
Porto Alegre do Tocantins,aceiros,degradacao media,4,Taguatinga do Tocantins,2,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
Porto Alegre do Tocantins,calagem,degradacao media,3,Taguatinga do Tocantins,2,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,1
Praia Norte,aceiros,degradacao media,1,Araguatins,2,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
Praia Norte,consórcio,degradacao media,1,Araguatins,2,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,1
Praia Norte,rotação de cultura,degradacao media,1,Araguatins,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1
Pugmil,aceiros,nao possui degradacao,1,Paraiso,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
Pugmil,aceiros,pouco degradado,2,Paraiso,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
Pugmil,adubação,nao possui degradacao,1,Paraiso,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
Pugmil,adubação,pouco degradado,2,Paraiso,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
Pugmil,adubação verde,nao possui degradacao,1,Paraiso,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
Pugmil,calagem,nao possui degradacao,1,Paraiso,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,1
Pugmil,calagem,pouco degradado,2,Paraiso,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,1
Pugmil,consórcio,pouco degradado,2,Paraiso,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,1
Pugmil,ilp - integração lavoura pecuária,pouco degradado,1,Paraiso,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,1
Pugmil,plantio direto,nao possui degradacao,1,Paraiso,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1
Pugmil,plantio direto,pouco degradado,1,Paraiso,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1
Pugmil,reaproveitamento de residuos,pouco degradado,1,Paraiso,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1
Pugmil,recuperação de pastagens,nao possui degradacao,1,Paraiso,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1
Pugmil,recuperação de pastagens,pouco degradado,1,Paraiso,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1
Pugmil,rotação de cultura,nao possui degradacao,1,Paraiso,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1
Pugmil,rotação de cultura,pouco degradado,2,Paraiso,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1
Riachinho,aceiros,nao possui degradacao,4,Araguatins,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
Riachinho,aceiros,pouco degradado,2,Araguatins,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
Riachinho,adubação,nao possui degradacao,4,Araguatins,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
Riachinho,adubação,pouco degradado,1,Araguatins,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
Riachinho,calagem,nao possui degradacao,1,Araguatins,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,1
Riachinho,calagem,pouco degradado,1,Araguatins,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,1
Riachinho,consórcio,pouco degradado,1,Araguatins,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,1
Riachinho,curva de nível,nao possui degradacao,1,Araguatins,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,1
Riachinho,descarte correto de embalagens,nao possui degradacao,3,Araguatins,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,1
Riachinho,plantio direto,nao possui degradacao,2,Araguatins,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1
Riachinho,plantio direto,pouco degradado,1,Araguatins,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1
Riachinho,reaproveitamento de residuos,nao possui degradacao,1,Araguatins,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1
Riachinho,recuperação de pastagens,nao possui degradacao,1,Araguatins,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1
Riachinho,recuperação de pastagens,pouco degradado,1,Araguatins,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1
Riachinho,rotação de cultura,nao possui degradacao,4,Araguatins,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1
Riachinho,rotação de cultura,pouco degradado,1,Araguatins,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1
Rio Sono,aceiros,nao possui degradacao,8,Miracema,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
Rio Sono,aceiros,pouco degradado,4,Miracema,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
Rio Sono,adubação,nao possui degradacao,3,Miracema,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
Rio Sono,adubação,pouco degradado,2,Miracema,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
